store,category,product,date,units_sold,revenue,avg_stock,avg_price,lag_1w,lag_2w,lag_3w,lag_4w,roll_mean_2w,roll_mean_4w,roll_mean_8w,month,quarter,week_of_year,year,is_holiday_season,store_code,category_code,product_code
Store_A,Electronics,Tablet,2022-12-18,435,81967.27,172.57142857142858,186.78,412.0,425.0,453.0,420.0,418.5,427.5,427.75,12,4,50,2022,1,0,1,17
Store_A,Electronics,Tablet,2022-12-25,410,77855.8,168.28571428571428,186.78,435.0,412.0,425.0,453.0,423.5,431.25,430.875,12,4,51,2022,1,0,1,17
Store_A,Electronics,Tablet,2023-01-01,436,81099.52,194.57142857142858,186.78,410.0,435.0,412.0,425.0,422.5,420.5,429.875,1,1,52,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-01-08,478,87353.75,175.0,186.78,436.0,410.0,435.0,412.0,423.0,423.25,430.5,1,1,1,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-01-15,439,81040.16,192.42857142857142,186.78,478.0,436.0,410.0,435.0,457.0,439.75,433.625,1,1,2,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-01-22,428,79295.18,206.57142857142858,186.78,439.0,478.0,436.0,410.0,458.5,440.75,436.0,1,1,3,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-01-29,454,84343.98,180.85714285714286,186.78,428.0,439.0,478.0,436.0,433.5,445.25,432.875,1,1,4,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-02-05,374,68500.66,189.57142857142858,186.78,454.0,428.0,439.0,478.0,441.0,449.75,436.5,2,1,5,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-02-12,325,62334.479999999996,162.14285714285714,186.78,374.0,454.0,428.0,439.0,414.0,423.75,431.75,2,1,6,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-02-19,327,61296.479999999996,201.42857142857142,186.78,325.0,374.0,454.0,428.0,349.5,395.25,418.0,2,1,7,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-02-26,308,56034.96,192.28571428571428,186.78,327.0,325.0,374.0,454.0,326.0,370.0,407.625,2,1,8,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-03-05,316,59406.29,159.28571428571428,186.78,308.0,327.0,325.0,374.0,317.5,333.5,391.625,3,1,9,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-03-12,315,58548.01,187.85714285714286,186.78,316.0,308.0,327.0,325.0,312.0,319.0,371.375,3,1,10,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-03-19,303,56804.770000000004,181.28571428571428,186.78,315.0,316.0,308.0,327.0,315.5,316.5,355.875,3,1,11,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-03-26,338,64771.25,201.71428571428572,186.78,303.0,315.0,316.0,308.0,309.0,310.5,340.25,3,1,12,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-04-02,301,55204.46,186.71428571428572,186.78,338.0,303.0,315.0,316.0,320.5,318.0,325.75,4,2,13,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-04-09,328,60304.39,163.14285714285714,186.78,301.0,338.0,303.0,315.0,319.5,314.25,316.625,4,2,14,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-04-16,331,62244.46000000001,156.57142857142858,186.78,328.0,301.0,338.0,303.0,314.5,317.5,317.0,4,2,15,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-04-23,316,59348.89,153.28571428571428,186.78,331.0,328.0,301.0,338.0,329.5,324.5,317.5,4,2,16,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-04-30,302,56641.07000000001,182.71428571428572,186.78,316.0,331.0,328.0,301.0,323.5,319.0,318.5,4,2,17,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-05-07,327,61355.520000000004,152.0,186.78,302.0,316.0,331.0,328.0,309.0,319.25,316.75,5,2,18,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-05-14,312,59792.32,204.28571428571428,186.78,327.0,302.0,316.0,331.0,314.5,319.0,318.25,5,2,19,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-05-21,340,63491.62,160.57142857142858,186.78,312.0,327.0,302.0,316.0,319.5,314.25,319.375,5,2,20,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-05-28,291,54102.31,124.0,186.78,340.0,312.0,327.0,302.0,326.0,320.25,319.625,5,2,21,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-06-04,328,60702.93,214.28571428571428,186.78,291.0,340.0,312.0,327.0,315.5,317.5,318.375,6,2,22,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-06-11,340,63676.17999999999,182.0,186.78,328.0,291.0,340.0,312.0,309.5,317.75,318.375,6,2,23,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-06-18,318,61037.18,142.42857142857142,186.78,340.0,328.0,291.0,340.0,334.0,324.75,319.5,6,2,24,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-06-25,310,57125.92,158.42857142857142,186.78,318.0,340.0,328.0,291.0,329.0,319.25,319.75,6,2,25,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-07-02,322,60855.47,202.71428571428572,186.78,310.0,318.0,340.0,328.0,314.0,324.0,320.75,7,3,26,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-07-09,311,59313.9,165.14285714285714,186.78,322.0,310.0,318.0,340.0,316.0,322.5,320.125,7,3,27,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-07-16,292,54981.159999999996,196.28571428571428,186.78,311.0,322.0,310.0,318.0,316.5,315.25,320.0,7,3,28,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-07-23,335,62255.89,185.28571428571428,186.78,292.0,311.0,322.0,310.0,301.5,308.75,314.0,7,3,29,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-07-30,302,56768.92,165.42857142857142,186.78,335.0,292.0,311.0,322.0,313.5,315.0,319.5,7,3,30,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-08-06,336,63080.520000000004,178.14285714285714,186.78,302.0,335.0,292.0,311.0,318.5,310.0,316.25,8,3,31,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-08-13,312,57681.59,193.42857142857142,186.78,336.0,302.0,335.0,292.0,319.0,316.25,315.75,8,3,32,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-08-20,324,60092.51,140.85714285714286,186.78,312.0,336.0,302.0,335.0,324.0,321.25,315.0,8,3,33,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-08-27,320,60020.229999999996,179.42857142857142,186.78,324.0,312.0,336.0,302.0,318.0,318.5,316.75,8,3,34,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-09-03,293,54289.9,206.42857142857142,186.78,320.0,324.0,312.0,336.0,322.0,323.0,316.5,9,3,35,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-09-10,293,54125.85,177.57142857142858,186.78,293.0,320.0,324.0,312.0,306.5,312.25,314.25,9,3,36,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-09-17,295,55830.54,222.0,186.78,293.0,293.0,320.0,324.0,293.0,307.5,314.375,9,3,37,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-09-24,320,60671.92,170.0,186.78,295.0,293.0,293.0,320.0,294.0,300.25,309.375,9,3,38,2023,0,0,1,17
Store_A,Electronics,Tablet,2023-10-01,343,65142.42999999999,158.42857142857142,186.78,320.0,295.0,293.0,293.0,307.5,300.25,311.625,10,4,39,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-10-08,448,85108.62,181.28571428571428,186.78,343.0,320.0,295.0,293.0,331.5,312.75,312.5,10,4,40,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-10-15,407,77160.38,189.42857142857142,186.78,448.0,343.0,320.0,295.0,395.5,351.5,329.5,10,4,41,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-10-22,415,78900.87,244.85714285714286,186.78,407.0,448.0,343.0,320.0,427.5,379.5,339.875,10,4,42,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-10-29,474,90023.95999999999,166.28571428571428,186.78,415.0,407.0,448.0,343.0,411.0,403.25,351.75,10,4,43,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-11-05,430,79903.08,205.85714285714286,186.78,474.0,415.0,407.0,448.0,444.5,436.0,374.375,11,4,44,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-11-12,425,77111.39,186.0,186.78,430.0,474.0,415.0,407.0,452.0,431.5,391.5,11,4,45,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-11-19,455,84056.81,152.28571428571428,186.78,425.0,430.0,474.0,415.0,427.5,436.0,407.75,11,4,46,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-11-26,481,91022.42,185.57142857142858,186.78,455.0,425.0,430.0,474.0,440.0,446.0,424.625,11,4,47,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-12-03,444,83094.01,151.0,186.78,481.0,455.0,425.0,430.0,468.0,447.75,441.875,12,4,48,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-12-10,428,79117.87,171.28571428571428,186.78,444.0,481.0,455.0,425.0,462.5,451.25,441.375,12,4,49,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-12-17,432,82289.1,193.57142857142858,186.78,428.0,444.0,481.0,455.0,436.0,452.0,444.0,12,4,50,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-12-24,455,84196.33,199.71428571428572,186.78,432.0,428.0,444.0,481.0,430.0,446.25,446.125,12,4,51,2023,1,0,1,17
Store_A,Electronics,Tablet,2023-12-31,456,86314.36,174.14285714285714,186.78,455.0,432.0,428.0,444.0,443.5,439.75,443.75,12,4,52,2023,1,0,1,17
Store_A,Groceries,Wheat,2021-01-31,469,2057409.65,179.71428571428572,4352.54,477.0,452.0,509.0,276.0,464.5,428.5,428.5,1,1,4,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-02-07,387,1672777.58,164.57142857142858,4352.54,469.0,477.0,452.0,509.0,473.0,476.75,436.6,2,1,5,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-02-14,395,1738030.46,166.14285714285714,4352.54,387.0,469.0,477.0,452.0,428.0,446.25,428.3333333333333,2,1,6,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-02-21,371,1647836.0899999999,142.85714285714286,4352.54,395.0,387.0,469.0,477.0,391.0,432.0,423.57142857142856,2,1,7,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-02-28,335,1458739.89,174.28571428571428,4352.54,371.0,395.0,387.0,469.0,383.0,405.5,417.0,2,1,8,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-03-07,335,1465459.87,170.28571428571428,4352.54,335.0,371.0,395.0,387.0,353.0,372.0,424.375,3,1,9,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-03-14,354,1533040.4,135.14285714285714,4352.54,335.0,335.0,371.0,395.0,335.0,359.0,402.625,3,1,10,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-03-21,340,1499780.46,130.28571428571428,4352.54,354.0,335.0,335.0,371.0,344.5,348.75,390.375,3,1,11,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-03-28,409,1745824.98,138.28571428571428,4352.54,340.0,354.0,335.0,335.0,347.0,341.0,373.25,3,1,12,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-04-04,349,1507787.59,104.14285714285714,4352.54,409.0,340.0,354.0,335.0,374.5,359.5,365.75,4,2,13,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-04-11,349,1548071.63,124.57142857142857,4352.54,349.0,409.0,340.0,354.0,379.0,363.0,361.0,4,2,14,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-04-18,343,1479335.63,166.42857142857142,4352.54,349.0,349.0,409.0,340.0,349.0,361.75,355.25,4,2,15,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-04-25,371,1605300.1,163.71428571428572,4352.54,343.0,349.0,349.0,409.0,346.0,362.5,351.75,4,2,16,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-05-02,366,1586127.3399999999,106.85714285714286,4352.54,371.0,343.0,349.0,349.0,357.0,353.0,356.25,5,2,17,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-05-09,367,1591673.8,125.14285714285714,4352.54,366.0,371.0,343.0,349.0,368.5,357.25,360.125,5,2,18,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-05-16,347,1515030.32,205.42857142857142,4352.54,367.0,366.0,371.0,343.0,366.5,361.75,361.75,5,2,19,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-05-23,343,1484527.1,117.71428571428571,4352.54,347.0,367.0,366.0,371.0,357.0,362.75,362.625,5,2,20,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-05-30,376,1627845.4,168.0,4352.54,343.0,347.0,367.0,366.0,345.0,355.75,354.375,5,2,21,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-06-06,343,1485449.81,122.71428571428571,4352.54,376.0,343.0,347.0,367.0,359.5,358.25,357.75,6,2,22,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-06-13,353,1544526.6300000001,175.0,4352.54,343.0,376.0,343.0,347.0,359.5,352.25,357.0,6,2,23,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-06-20,365,1583927.8,168.57142857142858,4352.54,353.0,343.0,376.0,343.0,348.0,353.75,358.25,6,2,24,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-06-27,345,1513446.49,185.0,4352.54,365.0,353.0,343.0,376.0,359.0,359.25,357.5,6,2,25,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-07-04,347,1505632.42,151.42857142857142,4352.54,345.0,365.0,353.0,343.0,355.0,351.5,354.875,7,3,26,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-07-11,358,1558937.17,114.14285714285714,4352.54,347.0,345.0,365.0,353.0,346.0,352.5,352.375,7,3,27,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-07-18,377,1643653.02,129.28571428571428,4352.54,358.0,347.0,345.0,365.0,352.5,353.75,353.75,7,3,28,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-07-25,352,1540579.07,174.71428571428572,4352.54,377.0,358.0,347.0,345.0,367.5,356.75,358.0,7,3,29,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-08-01,325,1435568.08,128.42857142857142,4352.54,352.0,377.0,358.0,347.0,364.5,358.5,355.0,8,3,30,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-08-08,367,1577205.0,147.14285714285714,4352.54,325.0,352.0,377.0,358.0,338.5,353.0,352.75,8,3,31,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-08-15,376,1625621.5,113.71428571428571,4352.54,367.0,325.0,352.0,377.0,346.0,355.25,354.5,8,3,32,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-08-22,363,1605815.34,163.0,4352.54,376.0,367.0,325.0,352.0,371.5,355.0,355.875,8,3,33,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-08-29,341,1469715.37,164.85714285714286,4352.54,363.0,376.0,367.0,325.0,369.5,357.75,358.125,8,3,34,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-09-05,360,1578766.9,157.85714285714286,4352.54,341.0,363.0,376.0,367.0,352.0,361.75,357.375,9,3,35,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-09-12,350,1506814.93,209.14285714285714,4352.54,360.0,341.0,363.0,376.0,350.5,360.0,357.625,9,3,36,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-09-19,344,1472842.67,154.57142857142858,4352.54,350.0,360.0,341.0,363.0,355.0,353.5,354.25,9,3,37,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-09-26,381,1686324.13,170.42857142857142,4352.54,344.0,350.0,360.0,341.0,347.0,348.75,353.25,9,3,38,2021,0,0,2,18
Store_A,Groceries,Wheat,2021-10-03,435,1904387.5699999998,148.42857142857142,4352.54,381.0,344.0,350.0,360.0,362.5,358.75,360.25,10,4,39,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-10-10,484,2148872.62,163.0,4352.54,435.0,381.0,344.0,350.0,408.0,377.5,368.75,10,4,40,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-10-17,471,2082150.2999999998,196.71428571428572,4352.54,484.0,435.0,381.0,344.0,459.5,411.0,382.25,10,4,41,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-10-24,521,2221407.71,139.14285714285714,4352.54,471.0,484.0,435.0,381.0,477.5,442.75,395.75,10,4,42,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-10-31,477,2057180.42,174.14285714285714,4352.54,521.0,471.0,484.0,435.0,496.0,477.75,418.25,10,4,43,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-11-07,529,2282517.5700000003,162.28571428571428,4352.54,477.0,521.0,471.0,484.0,499.0,488.25,432.875,11,4,44,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-11-14,458,1993292.31,210.42857142857142,4352.54,529.0,477.0,521.0,471.0,503.0,499.5,455.25,11,4,45,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-11-21,458,1966075.4700000002,126.0,4352.54,458.0,529.0,477.0,521.0,493.5,496.25,469.5,11,4,46,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-11-28,507,2202155.29,145.42857142857142,4352.54,458.0,458.0,529.0,477.0,458.0,480.5,479.125,11,4,47,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-12-05,520,2256265.49,142.71428571428572,4352.54,507.0,458.0,458.0,529.0,482.5,488.0,488.125,12,4,48,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-12-12,604,2602143.59,143.0,4352.54,520.0,507.0,458.0,458.0,513.5,485.75,492.625,12,4,49,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-12-19,460,2001988.48,135.42857142857142,4352.54,604.0,520.0,507.0,458.0,562.0,522.25,509.25,12,4,50,2021,1,0,2,18
Store_A,Groceries,Wheat,2021-12-26,492,2138071.58,145.85714285714286,4352.54,460.0,604.0,520.0,507.0,532.0,522.75,501.625,12,4,51,2021,1,0,2,18
Store_A,Groceries,Wheat,2022-01-02,485,2134854.81,114.85714285714286,4352.54,492.0,460.0,604.0,520.0,476.0,519.0,503.5,1,1,52,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-01-09,492,2140001.77,138.57142857142858,4352.54,485.0,492.0,460.0,604.0,488.5,510.25,498.0,1,1,1,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-01-16,479,2097647.13,176.85714285714286,4352.54,492.0,485.0,492.0,460.0,488.5,482.25,502.25,1,1,2,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-01-23,486,2114409.7600000002,168.85714285714286,4352.54,479.0,492.0,485.0,492.0,485.5,487.0,504.875,1,1,3,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-01-30,501,2139918.07,166.14285714285714,4352.54,486.0,479.0,492.0,485.0,482.5,485.5,502.25,1,1,4,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-02-06,423,1837080.09,135.71428571428572,4352.54,501.0,486.0,479.0,492.0,493.5,489.5,499.875,2,1,5,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-02-13,363,1577787.03,140.14285714285714,4352.54,423.0,501.0,486.0,479.0,462.0,472.25,477.25,2,1,6,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-02-20,407,1768745.74,155.71428571428572,4352.54,363.0,423.0,501.0,486.0,393.0,443.25,465.125,2,1,7,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-02-27,377,1664515.0699999998,147.85714285714286,4352.54,407.0,363.0,423.0,501.0,385.0,423.5,454.5,2,1,8,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-03-06,365,1595916.16,116.28571428571429,4352.54,377.0,407.0,363.0,423.0,392.0,392.5,441.0,3,1,9,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-03-13,357,1558747.83,164.71428571428572,4352.54,365.0,377.0,407.0,363.0,371.0,378.0,425.125,3,1,10,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-03-20,433,1892763.08,169.42857142857142,4352.54,357.0,365.0,377.0,407.0,361.0,376.5,409.875,3,1,11,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-03-27,378,1616017.12,166.14285714285714,4352.54,433.0,357.0,365.0,377.0,395.0,383.0,403.25,3,1,12,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-04-03,361,1550154.2799999998,120.42857142857143,4352.54,378.0,433.0,357.0,365.0,405.5,383.25,387.875,4,2,13,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-04-10,363,1570103.61,158.28571428571428,4352.54,361.0,378.0,433.0,357.0,369.5,382.25,380.125,4,2,14,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-04-17,350,1529908.29,163.71428571428572,4352.54,363.0,361.0,378.0,433.0,362.0,383.75,380.125,4,2,15,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-04-24,370,1637479.1600000001,171.0,4352.54,350.0,363.0,361.0,378.0,356.5,363.0,373.0,4,2,16,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-05-01,353,1526140.5,193.0,4352.54,370.0,350.0,363.0,361.0,360.0,361.0,372.125,5,2,17,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-05-08,368,1576153.45,144.85714285714286,4352.54,353.0,370.0,350.0,363.0,361.5,359.0,370.625,5,2,18,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-05-15,372,1600461.02,147.28571428571428,4352.54,368.0,353.0,370.0,350.0,360.5,360.25,372.0,5,2,19,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-05-22,370,1637645.68,151.0,4352.54,372.0,368.0,353.0,370.0,370.0,365.75,364.375,5,2,20,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-05-29,343,1509506.46,146.71428571428572,4352.54,370.0,372.0,368.0,353.0,371.0,365.75,363.375,5,2,21,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-06-05,378,1665690.44,151.42857142857142,4352.54,343.0,370.0,372.0,368.0,356.5,363.25,361.125,6,2,22,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-06-12,395,1732457.81,171.71428571428572,4352.54,378.0,343.0,370.0,372.0,360.5,365.75,363.0,6,2,23,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-06-19,328,1439318.47,139.14285714285714,4352.54,395.0,378.0,343.0,370.0,386.5,371.5,368.625,6,2,24,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-06-26,334,1468469.88,150.0,4352.54,328.0,395.0,378.0,343.0,361.5,361.0,363.375,6,2,25,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-07-03,368,1610087.07,120.71428571428571,4352.54,334.0,328.0,395.0,378.0,331.0,358.75,361.0,7,3,26,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-07-10,371,1619301.27,125.42857142857143,4352.54,368.0,334.0,328.0,395.0,351.0,356.25,361.0,7,3,27,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-07-17,393,1726463.99,135.28571428571428,4352.54,371.0,368.0,334.0,328.0,369.5,350.25,360.875,7,3,28,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-07-24,394,1693203.84,159.14285714285714,4352.54,393.0,371.0,368.0,334.0,382.0,366.5,363.75,7,3,29,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-07-31,392,1721935.05,116.42857142857143,4352.54,394.0,393.0,371.0,368.0,393.5,381.5,370.125,7,3,30,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-08-07,374,1635671.21,164.57142857142858,4352.54,392.0,394.0,393.0,371.0,393.0,387.5,371.875,8,3,31,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-08-14,366,1599751.19,161.57142857142858,4352.54,374.0,392.0,394.0,393.0,383.0,388.25,369.25,8,3,32,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-08-21,408,1768023.87,133.71428571428572,4352.54,366.0,374.0,392.0,394.0,370.0,381.5,374.0,8,3,33,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-08-28,392,1725322.06,135.0,4352.54,408.0,366.0,374.0,392.0,387.0,385.0,383.25,8,3,34,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-09-04,389,1688842.99,143.71428571428572,4352.54,392.0,408.0,366.0,374.0,400.0,385.0,386.25,9,3,35,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-09-11,379,1647260.38,161.14285714285714,4352.54,389.0,392.0,408.0,366.0,390.5,388.75,388.5,9,3,36,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-09-18,391,1692757.74,115.28571428571429,4352.54,379.0,389.0,392.0,408.0,384.0,392.0,386.75,9,3,37,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-09-25,355,1552079.72,171.85714285714286,4352.54,391.0,379.0,389.0,392.0,385.0,387.75,386.375,9,3,38,2022,0,0,2,18
Store_A,Groceries,Wheat,2022-10-02,439,1889328.98,189.28571428571428,4352.54,355.0,391.0,379.0,389.0,373.0,378.5,381.75,10,4,39,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-10-09,569,2451076.01,162.28571428571428,4352.54,439.0,355.0,391.0,379.0,397.0,391.0,389.875,10,4,40,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-10-16,552,2403083.2199999997,150.71428571428572,4352.54,569.0,439.0,355.0,391.0,504.0,438.5,415.25,10,4,41,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-10-23,521,2249633.27,161.85714285714286,4352.54,552.0,569.0,439.0,355.0,560.5,478.75,433.25,10,4,42,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-10-30,544,2362497.01,161.42857142857142,4352.54,521.0,552.0,569.0,439.0,536.5,520.25,449.375,10,4,43,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-11-06,539,2326960.84,164.85714285714286,4352.54,544.0,521.0,552.0,569.0,532.5,546.5,468.75,11,4,44,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-11-13,439,1925886.23,142.28571428571428,4352.54,539.0,544.0,521.0,552.0,541.5,539.0,488.75,11,4,45,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-11-20,488,2107583.04,109.85714285714286,4352.54,439.0,539.0,544.0,521.0,489.0,510.75,494.75,11,4,46,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-11-27,485,2138304.13,165.28571428571428,4352.54,488.0,439.0,539.0,544.0,463.5,502.5,511.375,11,4,47,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-12-04,552,2366974.36,149.42857142857142,4352.54,485.0,488.0,439.0,539.0,486.5,487.75,517.125,12,4,48,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-12-11,500,2168753.9899999998,127.28571428571429,4352.54,552.0,485.0,488.0,439.0,518.5,491.0,515.0,12,4,49,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-12-18,573,2479793.71,192.28571428571428,4352.54,500.0,552.0,485.0,488.0,526.0,506.25,508.5,12,4,50,2022,1,0,2,18
Store_A,Groceries,Wheat,2022-12-25,509,2200979.81,138.71428571428572,4352.54,573.0,500.0,552.0,485.0,536.5,527.5,515.0,12,4,51,2022,1,0,2,18
Store_A,Groceries,Wheat,2023-01-01,486,2080376.39,128.0,4352.54,509.0,573.0,500.0,552.0,541.0,533.5,510.625,1,1,52,2023,1,0,2,18
Store_A,Groceries,Wheat,2023-01-08,500,2140478.73,172.57142857142858,4352.54,486.0,509.0,573.0,500.0,497.5,517.0,504.0,1,1,1,2023,1,0,2,18
Store_A,Groceries,Wheat,2023-01-15,504,2197113.56,143.57142857142858,4352.54,500.0,486.0,509.0,573.0,493.0,517.0,511.625,1,1,2,2023,1,0,2,18
Store_A,Groceries,Wheat,2023-01-22,539,2348918.23,141.42857142857142,4352.54,504.0,500.0,486.0,509.0,502.0,499.75,513.625,1,1,3,2023,1,0,2,18
